tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10090	Mus musculus	18507	0	live	Pax5	BSAP, EBB-1, KLP, Pax-5	paired box 5	paired box protein Pax-5|B-cell-specific transcription factor|paired box gene 5	4 23.55 cM	4	NC_000070.6	44524748	44710694	minus	10		
10090	Mus musculus	18508	0	live	Pax6	1500038E17Rik, AEY11, Dey, Gsfaey11, Pax-6, Sey	paired box 6	paired box protein Pax-6|Dickie's small eye|oculorhombin|paired box gene 6	2 55.31 cM	2	NC_000068.7	105668896	105698410	plus	16		
10090	Mus musculus	18514	0	live	Pbx1	2310056B04Rik, D230003C07Rik, Pbx-1	pre B cell leukemia homeobox 1	pre-B-cell leukemia transcription factor 1|homeobox protein PBX1	1 75.95 cM	1	NC_000067.6	168119364	168432365	minus	11		
10090	Mus musculus	18515	0	live	Pbx2	G17	pre B cell leukemia homeobox 2	pre-B-cell leukemia transcription factor 2|homeobox protein PBX2	17 B1	17	NC_000083.6	34592259	34597400	plus	9		
10090	Mus musculus	18516	0	live	Pbx3		pre B cell leukemia homeobox 3	pre-B-cell leukemia transcription factor 3|homeobox protein PBX3	2 22.84 cM	2	NC_000068.7	34171457	34372045	minus	10		
10090	Mus musculus	80720	0	live	Pbx4	2410015M21Rik, AI429113, AW045266	pre B cell leukemia homeobox 4	pre-B-cell leukemia transcription factor 4|homeobox protein PBX4	8 B3.3	8	NC_000074.6	69832476	69872292	plus	8		
10090	Mus musculus	229534	0	live	Pbxip1	4732463H20Rik	pre B cell leukemia transcription factor interacting protein 1	pre-B-cell leukemia transcription factor-interacting protein 1|hematopoietic PBX-interacting protein	3 F1	3	NC_000069.6	89436675	89450952	plus	11		
10090	Mus musculus	18542	0	live	Pcolce	Astt-2, Astt2, P14, PCPE-1	procollagen C-endopeptidase enhancer protein	procollagen C-endopeptidase enhancer 1|astroglial cell transcript 2|procollagen C-proteinase enhancer 1|procollagen C-proteinase enhancer protein|procollagen COOH-terminal proteinase enhancer 1|type 1 procollagen C-proteinase enhancer protein|type I procollagen COOH-terminal proteinase enhancer	5 76.59 cM	5	NC_000071.6	137605105	137611522	minus	10		
10090	Mus musculus	76477	0	live	Pcolce2	2400001O18Rik, Pcpe2	procollagen C-endopeptidase enhancer 2	procollagen C-endopeptidase enhancer 2|PCPE-2|procollagen C-proteinase enhancer 2|procollagen COOH-terminal proteinase enhancer 2	9 E3.3	9	NC_000075.6	95637628	95695551	plus	9		
10090	Mus musculus	18566	0	live	Pdcd1	Ly101, PD-1, Pdc1	programmed cell death 1	programmed cell death protein 1|mPD-1|programmed cell death 1 protein|protein PD-1	1 D	1	NC_000067.6	94038305	94052553	minus	5		
10090	Mus musculus	56426	0	live	Pdcd10	2410003B13Rik, Ccm3, Tfa15, Tfar15	programmed cell death 10	programmed cell death protein 10|TF-1 cell apoptosis-related protein 15	3 E3	3	NC_000069.6	75516490	75556852	minus	8		
10090	Mus musculus	18569	0	live	Pdcd4	D19Ucla1, Ma3, Tis	programmed cell death 4	programmed cell death protein 4|protein MA-3|topoisomerase-inhibitor suppressed protein	19 48.73 cM	19	NC_000085.6	53892231	53937592	plus	16		
10090	Mus musculus	18607	0	live	Pdpk1	Pdk1	3-phosphoinositide dependent protein kinase 1	3-phosphoinositide-dependent protein kinase 1|Pkb kinase	17 A3.3	17	NC_000083.6	24073680	24155619	minus	20		
10090	Mus musculus	18627	0	live	Per2	mKIAA0347, mPer2	period circadian clock 2	period circadian protein homolog 2|circadian clock protein PERIOD 2|period 2|period homolog 2	1 D	1	NC_000067.6	91415977	91459351	minus	24		
10090	Mus musculus	56421	0	live	Pfkp	1200015H23Rik, 9330125N24Rik, ATP-PFK, PFK-C, PFK-P	phosphofructokinase, platelet	ATP-dependent 6-phosphofructokinase, platelet type|6-phosphofructokinase type C|ATP:D-fructose 6-phosphate 1-phosphotransferase|phosphofructo-1-kinase isozyme C|phosphofructokinase 1|phosphohexokinase	13 A1	13	NC_000079.6	6579874	6649060	minus	22		
10090	Mus musculus	13619	0	live	Phc1	AW557034, Edr, Edr1, Mph1, Rae-28, rae28	polyhomeotic 1	polyhomeotic-like protein 1|early development regulator1 (homolog of polyhomeotic 1)|early development regulatory protein 1|polyhomeotic-like 1	6 57.52 cM	6	NC_000072.6	122317731	122340227	minus	19		
10090	Mus musculus	78246	0	live	Phf23	JUNE-1	PHD finger protein 23	PHD finger protein 23|PHD zinc finger containing protein JUNE1|novel PHD-finger protein JUNE1	11	11	NC_000077.6	69995766	70000011	plus	7		
10090	Mus musculus	70998	0	live	Phf6	2700007B13Rik, 4931428F02Rik, mKIAA1823	PHD finger protein 6	PHD finger protein 6	X A5	X	NC_000086.7	52912214	52956961	plus	11		
10090	Mus musculus	233489	0	live	Picalm	CALM, CLTH, PAP180, fit-1, fit1, mKIAA4114	phosphatidylinositol binding clathrin assembly protein	phosphatidylinositol-binding clathrin assembly protein|clathrin assembly lymphoid myeloid leukemia	7 50.47 cM	7	NC_000073.6	90130192	90209447	plus	22		
10090	Mus musculus	18700	0	live	Piga	AI194334, Pig-a	phosphatidylinositol glycan anchor biosynthesis, class A	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein|glcNAc-PI synthesis protein|phosphatidylinositol glycan, class A|phosphatidylinositol-glycan biosynthesis class A protein|phosphatidylinositolglycan class A	X 76.49 cM	X	NC_000086.7	164419780	164433916	plus	8		
10090	Mus musculus	18706	0	live	Pik3ca	6330412C24Rik, caPI3K, p110, p110alpha	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform|PI3-kinase subunit alpha|PI3K-alpha|PI3Kalpha|phosphatidylinositol 3-kinase, catalytic, alpha polypeptide|phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha|phosphoinositide-3-kinase catalytic alpha polypeptide|ptdIns-3-kinase subunit alpha|ptdIns-3-kinase subunit p110-alpha|serine/threonine protein kinase PIK3CA	3 15.7 cM	3	NC_000069.6	32397059	32468486	plus	22		
10090	Mus musculus	18707	0	live	Pik3cd	2410099E07Rik, 2610208K16Rik, AW545373, p110delta	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform|PI3-kinase subunit delta|PI3K-delta|PI3Kdelta|catalytic phosphatidylinositol 3-kinase delta|p100 delta|phosphatidylinositol 3-kinase catalytic delta polypeptide|phosphatidylinositol 3-kinase catalytic subunit delta|phosphatidylinositol 3-kinase p110 delta|phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit delta|phosphoinositide 3 kinase P110delta|ptdIns-3-kinase subunit delta|ptdIns-3-kinase subunit p110-delta	4 E2	4	NC_000070.6	149649168	149702566	minus	31		
10090	Mus musculus	18708	0	live	Pik3r1	PI3K, p50alpha, p55alpha, p85alpha	phosphoinositide-3-kinase regulatory subunit 1	phosphatidylinositol 3-kinase regulatory subunit alpha|PI3-kinase subunit p85-alpha|PI3K regulatory subunit alpha|phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha|phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha)	13 53.92 cM	13	NC_000079.6	101680761	101768217	minus	18		
10090	Mus musculus	18709	0	live	Pik3r2	p85beta	phosphoinositide-3-kinase regulatory subunit 2	phosphatidylinositol 3-kinase regulatory subunit beta|PI3-kinase regulatory subunit beta|PI3-kinase subunit p85-beta|PI3K regulatory subunit beta|phosphatidylinositol 3-kinase 85 kDa regulatory subunit beta|phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 2 (p85 beta)|ptdIns-3-kinase regulatory subunit p85-beta	8 34.15 cM	8	NC_000074.6	70768176	70776712	minus	16		
10090	Mus musculus	18715	0	live	Pim2	DXCch3, Pim-2	proviral integration site 2	serine/threonine-protein kinase pim-2	X 3.55 cM	X	NC_000086.7	7878306	7883432	plus	6		
10090	Mus musculus	23988	0	live	Pin1	0610025L01Rik, D9Bwg1161e	protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1	peptidyl-prolyl cis-trans isomerase NIMA-interacting 1|PPIase Pin1|peptidyl-prolyl cis-trans isomerase Pin1|rotamase Pin1	9 7.6 cM	9	NC_000075.6	20652118	20663712	plus	4		
10090	Mus musculus	18718	0	live	Pip4k2a	AW742916, Pip5k2a	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha	phosphatidylinositol 5-phosphate 4-kinase type-2 alpha|1-phosphatidylinositol 5-phosphate 4-kinase 2-alpha|PI(5)P 4-kinase type II alpha|PIP4KII-alpha|diphosphoinositide kinase 2-alpha|phosphatidylinositol-4-phosphate 5-kinase, type II, alpha|ptdIns(5)P-4-kinase isoform 2-alpha	2 A3	2	NC_000068.7	18842255	18998291	minus	11		
10090	Mus musculus	18771	0	live	Pknox1	D17Wsu76e, PREP1	Pbx/knotted 1 homeobox	homeobox protein PKNOX1|PBX/knotted homeobox 1	17 16.78 cM	17	NC_000083.6	31564722	31607693	plus	12		
10090	Mus musculus	26565	0	live	Pla2g10	GX sPLA2, PLA2GX, sPLA2-X	phospholipase A2, group X	group 10 secretory phospholipase A2|group X secretory phospholipase A2|phosphatidylcholine 2-acylhydrolase 10	16 9.5 cM	16	NC_000082.6	13715057	13731094	minus	6		
10090	Mus musculus	101497	0	live	Plekhg2	AI194308, Clg, Cslg	pleckstrin homology domain containing, family G (with RhoGef domain) member 2	pleckstrin homology domain-containing family G member 2|PH domain-containing family G member 2|common site lymphoma/leukemia guanine nucleotide exchange factor|common-site lymphoma/leukemia GEF	7 16.71 cM	7	NC_000073.6	28359603	28372681	minus	20		
10090	Mus musculus	58801	0	live	Pmaip1	Noxa	phorbol-12-myristate-13-acetate-induced protein 1	phorbol-12-myristate-13-acetate-induced protein 1|protein Noxa	18 E1	18	NC_000084.6	66458604	66465558	plus	3		
10090	Mus musculus	18854	0	live	Pml	1200009E24Rik, AI661194, Trim19	promyelocytic leukemia	protein PML|probable transcription factor PML	9 31.63 cM	9	NC_000075.6	58217179	58249796	minus	12		
10090	Mus musculus	29858	0	live	Pmm1	C77612	phosphomannomutase 1	phosphomannomutase 1|PMM 1|Secp53 homolog	15 E1	15	NC_000081.6	81951106	81960930	minus	9		
10090	Mus musculus	111503	0	live	Pmv1	Pmv-1	polytropic murine leukemia virus 1			X							
10090	Mus musculus	111535	0	live	Pmv10	Pmv-10	polytropic murine leukemia virus 10			8							
10090	Mus musculus	111536	0	live	Pmv11	Pmv-11	polytropic murine leukemia virus 11			5							
10090	Mus musculus	111537	0	live	Pmv12	Pmv-12	polytropic murine leukemia virus 12			5							
10090	Mus musculus	111581	0	live	Pmv13	Pmv-13	polytropic murine leukemia virus 13			10							
10090	Mus musculus	111582	0	live	Pmv14	Pmv-14	polytropic murine leukemia virus 14			16							
10090	Mus musculus	111538	0	live	Pmv15	Pmv-15	polytropic murine leukemia virus 15			7							
10090	Mus musculus	111583	0	live	Pmv16	Pmv-16	polytropic murine leukemia virus 16			16							
10090	Mus musculus	111584	0	live	Pmv17	Pmv-17, Pol-5, Xmmv-55, Xmmv-72, Xmmv-75, Xp-14	polytropic murine leukemia virus 17			15							
10090	Mus musculus	111520	0	live	Pmv18	Env-35, Pmv-18, Xmmv-35	polytropic murine leukemia virus 18			7							
10090	Mus musculus	111539	0	live	Pmv19	Pmv-19	polytropic murine leukemia virus 19			4							
10090	Mus musculus	111508	0	live	Pmv2	Pmv-2	polytropic murine leukemia virus 2			11							
10090	Mus musculus	111585	0	live	Pmv20	Pmv-20	polytropic murine leukemia virus 20			18							
10090	Mus musculus	111586	0	live	Pmv21	Pmv-21	polytropic murine leukemia virus 21			1							
10090	Mus musculus	111540	0	live	Pmv22	Pmv-22	polytropic murine leukemia virus 22			11							
10090	Mus musculus	111541	0	live	Pmv23	Pmv-23	polytropic murine leukemia virus 23			4							
10090	Mus musculus	111542	0	live	Pmv24	Pmv-24	polytropic murine leukemia virus 24			1							
10090	Mus musculus	111543	0	live	Pmv25	Pmv-25	polytropic murine leukemia virus 25			4							
10090	Mus musculus	111544	0	live	Pmv26	Pmv-26	polytropic murine leukemia virus 26			3							
10090	Mus musculus	111587	0	live	Pmv27	Pmv-27	polytropic murine leukemia virus 27			12							
10090	Mus musculus	111545	0	live	Pmv28	Pmv-28	polytropic murine leukemia virus 28			3							
10090	Mus musculus	111521	0	live	Pmv29	Pmv-29	polytropic murine leukemia virus 29			7							
10090	Mus musculus	111515	0	live	Pmv3	Pmv-3	polytropic murine leukemia virus 3			12							
10090	Mus musculus	111546	0	live	Pmv30	Pmv-30	polytropic murine leukemia virus 30			4							
10090	Mus musculus	111547	0	live	Pmv31	Pmv-31	polytropic murine leukemia virus 31			7							
10090	Mus musculus	111548	0	live	Pmv32	Pmv-32	polytropic murine leukemia virus 32			16							
10090	Mus musculus	111549	0	live	Pmv33	Pmv-33	polytropic murine leukemia virus 33			2							
10090	Mus musculus	108392	0	live	Pmv34	Pmv-34	polytropic murine leukemia virus 34			Y							
10090	Mus musculus	111588	0	live	Pmv35	Pmv-35	polytropic murine leukemia virus 35			16							
10090	Mus musculus	111589	0	live	Pmv36	Pmv-36	polytropic murine leukemia virus 36			15							
10090	Mus musculus	111550	0	live	Pmv37	Pmv-37	polytropic murine leukemia virus 37			12							
10090	Mus musculus	111551	0	live	Pmv38	Pmv-38	polytropic murine leukemia virus 38			3							
10090	Mus musculus	111552	0	live	Pmv39	Pmv-39	polytropic murine leukemia virus 39			3							
10090	Mus musculus	111504	0	live	Pmv4	Pmv-4	polytropic murine leukemia virus 4			7							
10090	Mus musculus	111522	0	live	Pmv40	Pmv-40	polytropic murine leukemia virus 40			5							
10090	Mus musculus	111590	0	live	Pmv41	Pmv-41	polytropic murine leukemia virus 41			13							
10090	Mus musculus	111591	0	live	Pmv42	Pmv-42	polytropic murine leukemia virus 42			15							
10090	Mus musculus	111592	0	live	Pmv43	Pmv-43	polytropic murine leukemia virus 43			14							
10090	Mus musculus	111553	0	live	Pmv44	Pmv-44	polytropic murine leukemia virus 44			1							
10090	Mus musculus	111523	0	live	Pmv45	Pmv-45	polytropic murine leukemia virus 45			1							
10090	Mus musculus	111593	0	live	Pmv46	Pmv-46	polytropic murine leukemia virus 46			11							
10090	Mus musculus	111554	0	live	Pmv47	Pmv-47	polytropic murine leukemia virus 47			4							
10090	Mus musculus	111594	0	live	Pmv48	Pmv-48	polytropic murine leukemia virus 48			15							
10090	Mus musculus	111555	0	live	Pmv49	Pmv-49	polytropic murine leukemia virus 49			5							
10090	Mus musculus	111509	0	live	Pmv5	Pmv-5	polytropic murine leukemia virus 5			5							
10090	Mus musculus	111595	0	live	Pmv50	Pmv-50	polytropic murine leukemia virus 50			15							
10090	Mus musculus	111556	0	live	Pmv51	Pmv-51	polytropic murine leukemia virus 51			4							
10090	Mus musculus	108448	0	live	Pmv52	Pmv-52	polytropic murine leukemia virus 52										
10090	Mus musculus	111557	0	live	Pmv53	Pmv-53	polytropic murine leukemia virus 53			5							
10090	Mus musculus	111596	0	live	Pmv54	Pmv-54	polytropic murine leukemia virus 54			15							
10090	Mus musculus	111597	0	live	Pmv55	Pmv-55	polytropic murine leukemia virus 55			15							
10090	Mus musculus	111598	0	live	Pmv56	Pmv-56	polytropic murine leukemia virus 56			11							
10090	Mus musculus	111599	0	live	Pmv57	Pmv-57	polytropic murine leukemia virus 57			17							
10090	Mus musculus	111600	0	live	Pmv58	Pmv-58	polytropic murine leukemia virus 58			11							
10090	Mus musculus	111510	0	live	Pmv6	Pmv-6	polytropic murine leukemia virus 6			X							
10090	Mus musculus	108449	0	live	Pmv60	Pmv-60	polytropic murine leukemia virus 60										
10090	Mus musculus	108450	0	live	Pmv61	Pmv-61	polytropic murine leukemia virus 61										
10090	Mus musculus	111558	0	live	Pmv62	Pmv-62	polytropic murine leukemia virus 62			4							
10090	Mus musculus	108393	0	live	Pmv63	Pmv-63	polytropic murine leukemia virus 63			2							
10090	Mus musculus	108451	0	live	Pmv64	Pmv-64	polytropic murine leukemia virus 64										
10090	Mus musculus	111559	0	live	Pmv65	Pmv-65	polytropic murine leukemia virus 65			7							
10090	Mus musculus	108452	0	live	Pmv66	Pmv-66	polytropic murine leukemia virus 66										
10090	Mus musculus	111601	0	live	Pmv67	Pmv-67	polytropic murine leukemia virus 67			13							
10090	Mus musculus	108453	0	live	Pmv68	Pmv-68	polytropic murine leukemia virus 68										
10090	Mus musculus	108454	0	live	Pmv69	Pmv-69	polytropic murine leukemia virus 69										
10090	Mus musculus	111511	0	live	Pmv7	Pmv-7	polytropic murine leukemia virus 7			2							
10090	Mus musculus	111516	0	live	Pmv8	Pmv-8	polytropic murine leukemia virus 8			10							
10090	Mus musculus	111618	0	live	Pmv81		polytropic murine leukemia virus 81			10							
10090	Mus musculus	108396	0	live	Pmv82		polytropic murine leukemia virus 82			Y							
10090	Mus musculus	111517	0	live	Pmv9	Pmv-9	polytropic murine leukemia virus 9			13							
10090	Mus musculus	50706	0	live	Postn	A630052E07Rik, AI747096, OSF-2, Osf2, PLF, PN	periostin, osteoblast specific factor	periostin|osteoblast specific factor 2 (fasciclin I-like)|osteoblast-specific factor 2|periostin-like factor	3 C	3	NC_000069.6	54359267	54391041	plus	24		
10090	Mus musculus	18986	0	live	Pou2f1	2810482H01Rik, NF-A1, Oct-1, Oct1, Otf-1, Otf1	POU domain, class 2, transcription factor 1	POU domain, class 2, transcription factor 1|octamer-binding protein 1|octamer-binding transcription factor 1|ubiquitous transcription factor	1 73.21 cM	1	NC_000067.6	165865150	166002749	minus	20		
10090	Mus musculus	18999	0	live	Pou5f1	NF-A3, Oct-3, Oct-3/4, Oct-4, Oct3, Oct3/4, Oct4, Otf-3, Otf-4, Otf3, Otf3-rs7, Otf3g, Otf4	POU domain, class 5, transcription factor 1	POU domain, class 5, transcription factor 1|POU domain class 5 transcription factor 1 transcript variant 2 oct4b'|POU domain class 5 transcription factor 1 transcript variant 3 oct4b|octamer-binding protein 3|octamer-binding protein 4|octamer-binding transcription factor 3|octamer-binding transcription factor 4 alternative	17 18.69 cM	17	NC_000083.6	35506032	35510777	plus	6		
10090	Mus musculus	378460	0	live	Pram1	AY665714	PML-RAR alpha-regulated adaptor molecule 1	PML-RARA-regulated adapter molecule 1|PRAM-1	17 B1	17	NC_000083.6	33638056	33645706	plus	10		
10090	Mus musculus	12142	0	live	Prdm1	Blimp-1, Blimp1, PRDI-BF1, ZNFPR1A1, b2b1765Clo	PR domain containing 1, with ZNF domain	PR domain zinc finger protein 1|B lymphocyte induced maturation protein|B lymphocyte-induced maturation protein 1|PR domain-containing protein 1|beta-interferon gene positive regulatory domain I-binding factor	10 23.24 cM	10	NC_000076.6	44437174	44528558	minus	12		
10090	Mus musculus	70673	0	live	Prdm16	5730557K01Rik, csp1, mel1	PR domain containing 16	histone-lysine N-methyltransferase PRDM16|MDS1/EVI1-like gene 1|PR domain zinc finger protein 16|PR domain-containing protein 16|line 27|transcription factor MEL1	4 E2	4	NC_000070.6	154316122	154637360	minus	19		
10090	Mus musculus	70779	0	live	Prdm5	4432417F03Rik, 6530401I24Rik, AI197291, E130112L17Rik, PFM2	PR domain containing 5	PR domain zinc finger protein 5|PR domain-containing protein 5	6 C1	6	NC_000072.6	65777656	65937622	plus	19		
10090	Mus musculus	21672	0	live	Prdx2	AL022839, Band-8, NkefB, PRP, PrxII, TDX1, TPx, TPx-B, TR, TSA, Tdpx1, Torin	peroxiredoxin 2	peroxiredoxin-2|Calpromotin|Prx II-1|Trx dependent peroxide reductase 1|protector protein|thiol-specific antioxidant protein|thioredoxin peroxidase 1|thioredoxin reductase|thioredoxin-dependent peroxide reductase 1	8 41.4 cM	8	NC_000074.6	84969622	84974811	plus	6		
10090	Mus musculus	18747	0	live	Prkaca	PKCD, Pkaca	protein kinase, cAMP dependent, catalytic, alpha	cAMP-dependent protein kinase catalytic subunit alpha|PKA C-alpha|sperm cAMP-dependent protein kinase catalytic subunit	8 C2	8	NC_000074.6	83972978	83996444	plus	11		
10090	Mus musculus	18750	0	live	Prkca	AI875142, Pkca	protein kinase C, alpha	protein kinase C alpha type|PKC-A|PKC-alpha|protein kinase c-alpha	11 70.8 cM	11	NC_000077.6	107933387	108343888	minus	17		
